raw_duration_ms,norm_by_session_mean,relative_ratio,is_tap,label
238.971,1.6112,0.7793,1,1
127.487,1.354,1.004,1,1
95.78,0.7631,1.1234,1,0
332.589,1.4986,2.6895,1,1
465.638,3.6858,2.3423,0,4
60.931,1.2205,1.7141,0,2
59.965,0.4888,0.2711,0,2
392.047,1.7452,4.1948,0,3
843.356,3.6548,7.7302,0,4
218.213,1.5344,1.1201,0,3
42.462,0.9585,0.997,1,0
119.631,0.569,0.2993,0,2
476.286,2.5173,2.6472,0,4
56.131,0.5849,0.3555,0,2
138.532,1.1138,2.1052,0,3
153.002,1.6756,0.9454,0,3
153.497,1.248,2.5728,0,3
46.281,0.53,0.34,1,0
33.608,0.3328,0.2472,1,0
49.456,0.3896,0.2579,1,0
290.258,2.468,3.3596,0,3
62.49,0.5154,1.0222,0,2
102.383,0.4599,0.87,0,2
70.978,0.6091,1.408,0,2
234.815,1.4924,2.2579,1,1
105.364,0.7233,0.5796,0,2
46.85,0.5029,0.3492,0,2
126.625,0.912,1.9787,0,3
71.182,0.4906,0.2426,1,0
92.989,0.3527,0.7807,0,2
129.363,1.2395,1.0175,1,1
54.493,0.6422,1.1157,0,2
70.282,0.6206,0.5141,0,2
500.879,3.2265,5.3826,0,4
182.574,1.3807,1.1763,1,1
837.492,3.0867,7.2753,0,4
177.317,1.2326,2.5137,1,1
63.286,0.5626,0.3536,1,0
190.127,1.4985,3.8167,1,1
95.259,0.6236,1.5593,1,0
140.535,0.6348,1.0524,1,0
177.762,1.5622,3.0078,0,3
55.356,0.4813,0.9402,1,0
96.212,0.4311,0.3624,0,2
64.097,0.5192,0.8677,0,2
410.24,1.4293,3.4226,0,3
46.67,0.4711,0.3128,0,2
66.806,0.6624,1.4953,1,0
58.854,0.4593,1.2164,1,0
199.221,1.6344,1.0844,1,1
42.538,0.5238,0.9549,0,2
448.313,3.5279,7.5471,0,4
176.512,1.5006,2.7134,1,1
294.171,1.9738,5.1021,1,1
90.676,0.6033,1.0398,1,0
44.062,0.4956,0.9786,0,2
53.319,0.5723,1.0595,0,2
63.23,0.5168,0.5682,0,2
57.49,0.8357,1.3924,0,2
238.817,1.4855,2.8449,1,1
54.16,0.646,0.9569,1,0
85.161,0.5565,0.3496,0,2
58.62,0.549,1.1882,1,0
82.748,0.5665,0.8214,0,2
55.738,0.5804,1.2736,1,0
140.638,1.0909,0.4186,1,1
47.208,0.3915,0.6366,1,0
172.757,1.2946,2.895,0,3
114.424,0.5282,1.2064,0,2
127.697,0.5728,1.2632,1,0
408.132,1.5354,1.1527,1,1
996.33,3.9037,2.9694,0,4
47.225,0.5061,1.0422,1,0
90.478,0.6461,1.6862,1,0
54.942,0.5108,0.3792,0,2
70.471,0.3798,0.7638,0,2
393.271,1.5263,3.0875,1,1
65.702,0.4389,0.3009,0,2
50.946,0.5871,1.0189,0,2
75.786,0.602,1.3517,0,2
119.279,0.391,0.1553,1,0
326.354,1.0429,0.9272,0,3
86.268,0.3697,0.214,1,0
187.304,1.8745,2.6628,0,3
185.292,1.5563,2.7458,1,1
183.556,1.186,0.8441,0,3
361.14,1.4018,0.8487,0,3
50.744,0.4648,0.1537,1,0
43.489,0.442,1.0405,0,2
45.403,0.4109,0.2425,0,2
44.418,0.3648,0.0912,1,0
49.114,0.4053,0.2784,0,2
62.371,0.5155,0.9706,1,0
45.99,0.5408,0.961,0,2
72.778,0.4644,1.2914,1,0
59.513,0.6187,0.485,0,2
105.086,0.419,1.1566,0,2
115.167,1.1518,0.8017,1,1
123.792,0.5843,1.2928,1,0
154.867,1.5675,3.3574,0,3
51.514,1.0,1.0,1,0
41.775,0.3795,0.7204,0,2
49.54,0.467,0.3095,0,2
208.551,1.3556,1.039,1,1
57.397,0.4542,0.9395,0,2
165.203,1.5362,3.0299,0,3
55.548,0.4456,0.9225,0,2
86.142,0.5504,1.1568,1,0
185.38,1.4934,1.0023,0,3
57.36,0.4874,0.7729,0,2
132.38,0.6226,1.2941,0,2
99.975,0.3783,0.2238,0,2
129.68,0.5455,0.9955,1,0
99.811,0.4122,0.4274,0,2
40.42,0.4332,0.7554,1,0
316.461,1.395,3.1782,0,3
232.381,1.3967,0.7784,0,3
55.4,0.4132,0.7082,0,2
57.104,0.5047,0.906,0,2
226.033,1.3341,1.1334,0,3
286.539,1.8465,1.476,0,3
141.121,1.2372,0.8601,1,1
126.04,1.2784,2.2833,1,1
134.587,1.4117,0.7658,1,1
58.55,0.6157,0.3812,1,0
257.997,1.129,2.1023,1,1
78.747,0.7636,1.0604,1,0
134.041,0.4263,0.4445,0,2
122.375,0.822,0.3293,1,0
120.529,1.2721,0.852,0,3
189.508,1.7242,1.1592,1,1
124.641,0.8745,1.9435,1,1
130.033,0.5647,0.3642,0,2
233.533,1.5394,2.585,1,1
138.254,0.5912,1.2503,1,0
59.349,0.5174,0.3711,0,2
150.768,1.7533,3.3507,0,3
339.375,1.6784,3.1348,1,1
114.769,1.258,0.8094,1,1
409.845,1.8726,2.9193,1,1
160.679,1.3517,2.5903,1,1
34.384,0.4827,0.6069,0,2
158.236,1.5209,0.414,1,1
59.443,0.3753,0.186,1,0
340.805,1.5394,3.0731,0,3
125.443,0.55,0.3902,0,2
58.73,0.6252,1.0546,1,0
64.712,0.7448,0.9097,1,0
185.655,1.4863,3.1427,1,1
114.451,0.5127,0.3211,0,2
118.305,1.1937,0.2841,1,1
120.342,0.4175,0.8833,1,0
102.117,0.4349,1.0809,0,2
67.614,0.5982,0.9789,0,2
44.192,0.4393,0.5911,0,2
91.66,0.6279,0.4339,0,2
52.507,0.4312,0.3727,1,0
278.823,1.3653,3.1232,1,1
187.814,1.6668,3.3287,0,3
331.031,1.3409,3.7188,1,1
398.221,3.4697,8.1776,0,4
270.933,1.8018,3.7781,1,1
136.647,1.0856,2.3851,1,1
210.538,1.4399,0.7833,1,1
278.097,2.8027,4.7999,0,4
141.152,1.0321,2.4875,1,1
165.131,1.2388,1.0142,0,3
46.377,0.4359,0.3337,0,2
62.138,1.0,1.0,1,0
70.948,0.4833,0.7181,1,0
261.18,2.9647,5.8084,0,4
108.676,0.4966,0.3049,0,2
46.256,0.4836,0.307,0,2
76.326,0.5092,1.0134,1,0
75.518,0.5396,0.2919,0,2
109.403,0.4809,1.0478,0,2
151.05,1.8013,3.2503,1,1
232.441,1.4814,0.4212,1,1
63.873,0.5208,1.2911,0,2
118.304,0.5064,0.8438,0,2
84.503,0.5459,1.2033,1,0
249.974,1.7475,1.2101,1,1
160.04,1.2643,2.9798,0,3
341.449,1.4676,2.4355,1,1
65.272,0.4669,1.1321,1,0
457.709,2.4303,2.4004,0,4
84.887,0.5595,1.3188,0,2
98.271,0.5901,1.0432,0,2
195.886,1.3094,2.8678,1,1
556.227,3.4738,2.2718,0,4
506.646,2.7093,1.5774,0,4
123.382,1.4228,0.8928,1,1
194.864,1.2051,2.2603,1,1
106.943,0.4156,0.2842,1,0
124.467,0.5511,0.8564,0,2
91.927,0.628,0.3599,0,2
64.93,0.8707,1.0981,0,2
258.013,1.5055,3.2432,0,3
199.263,1.3295,2.9645,0,3
54.465,0.5699,0.472,0,2
35.599,0.3787,0.263,0,2
99.983,0.398,0.7383,1,0
137.794,0.5955,1.0742,1,0
44.191,0.4303,0.9474,0,2
64.276,0.5585,0.2737,0,2
374.804,3.3144,6.2756,0,4
194.813,1.4286,0.4213,1,1
735.397,3.1687,2.3076,0,4
336.606,1.3094,0.8839,1,1
166.658,1.8481,3.8062,0,3
60.737,0.5389,0.9814,0,2
68.357,0.615,0.4016,0,2
59.272,0.4715,0.3231,1,0
130.88,1.4819,2.3161,1,1
130.797,0.5705,1.2383,0,2
322.363,3.2333,2.4344,0,4
74.481,0.5985,0.3871,0,2
92.943,0.652,0.3144,1,0
146.397,1.532,2.9049,1,1
80.905,0.519,0.9131,1,0
50.926,0.4877,0.1777,1,0
280.454,1.7394,3.2945,1,1
120.963,0.443,0.3929,1,0
116.943,0.4607,0.3973,1,0
45.452,0.4805,0.9323,1,0
158.396,1.8091,3.8714,1,1
46.122,0.487,1.1216,1,0
64.353,0.5933,0.8929,1,0
46.155,0.5081,0.9455,1,0
53.815,0.5412,0.305,1,0
114.8,0.4863,0.9801,1,0
93.934,0.4204,0.2538,1,0
164.353,1.6079,3.6121,1,1
72.863,0.7024,0.1679,1,0
94.989,0.3931,0.1936,0,2
86.893,0.6422,0.9964,1,0
139.511,1.2224,0.3588,1,1
161.153,1.8072,1.3177,1,1
129.894,0.6228,0.3097,1,0
56.88,0.3525,0.2395,0,2
419.815,1.9243,3.7882,1,1
130.024,0.5245,0.9163,0,2
84.822,0.5835,1.0785,1,0
101.674,0.7906,1.2446,0,2
215.853,1.8627,1.2295,1,1
54.03,0.6014,1.1439,0,2
203.664,1.6554,0.9905,0,3
92.222,0.6845,0.5156,1,0
108.687,0.4285,1.0163,0,2
154.17,1.7222,3.6265,0,3
46.531,1.1007,1.0766,1,0
45.938,0.424,0.317,1,0
301.633,1.5369,0.9935,1,1
130.213,1.336,2.1653,1,1
182.162,1.439,2.8583,1,1
69.411,0.6027,0.1857,1,0
184.416,1.8448,1.5136,1,1
123.936,1.2143,3.6504,0,3
237.78,1.9639,3.6264,1,1
191.585,1.4801,0.4114,1,1
111.239,0.4556,0.2743,0,2
401.004,1.7186,2.9029,0,3
48.599,0.4253,0.2587,0,2
375.586,1.745,2.923,1,1
84.292,0.5141,0.3504,0,2
106.962,0.4758,1.1653,0,2
206.629,1.7956,1.1886,1,1
281.201,2.8243,2.0429,0,4
76.48,0.5032,1.0792,1,0
115.942,0.5812,0.1321,1,0
49.617,0.5229,0.1476,1,0
68.307,0.3947,0.242,0,2
130.612,0.5675,1.0401,1,0
82.822,0.6096,0.4391,1,0
116.521,0.4789,0.2865,0,2
204.315,1.7574,3.1884,1,1
90.1,0.5821,0.9365,1,0
106.662,0.4312,1.0261,1,0
144.719,0.6259,1.254,1,0
288.218,1.1874,2.5481,1,1
28.657,0.3399,0.1741,1,0
38.583,0.3887,0.6506,1,0
215.609,1.3706,0.7436,0,3
46.168,0.4859,0.1738,1,0
501.825,2.2617,4.2363,0,3
80.142,0.5287,0.4076,0,2
408.005,1.7775,3.1528,1,1
52.885,0.5406,0.3773,0,2
372.668,1.5939,0.791,1,1
74.243,0.5806,1.0316,0,2
109.155,1.4125,2.9863,1,1
58.246,0.4408,0.8627,0,2
90.776,0.5204,1.0668,1,0
163.687,1.6389,1.0752,0,3
229.691,1.4944,0.3295,1,1
322.517,1.5757,0.3945,1,1
46.954,0.6555,0.9026,1,0
67.783,0.5199,0.4724,0,2
291.578,3.0802,6.3589,0,4
79.003,0.9549,0.7633,1,0
40.752,0.5239,0.9982,1,0
47.669,0.5003,0.9684,1,0
231.991,1.4553,4.0027,1,1
162.012,1.3906,2.7798,0,3
48.243,0.4344,0.7612,1,0
152.521,1.2166,0.3963,1,1
37.94,0.3802,0.3264,1,0
470.996,2.0606,2.141,1,1
73.044,0.7529,1.5405,1,0
148.371,1.3661,1.1236,0,3
61.637,0.4268,0.1997,0,2
62.483,0.5103,0.3146,0,2
99.373,0.6208,1.1331,1,0
273.818,1.3002,2.3609,1,1
210.418,1.2888,2.611,1,1
88.535,0.635,1.0618,0,2
46.521,0.3901,0.2541,0,2
58.778,0.5172,0.3481,0,2
192.035,1.516,1.2321,0,3
97.782,0.4,1.1869,1,0
135.17,0.9392,1.1036,0,3
242.727,2.5678,1.9245,0,4
500.452,3.0859,1.5919,0,4
128.336,1.2314,2.6609,1,1
150.778,0.6498,1.3162,0,2
64.089,0.5372,1.0164,1,0
35.146,0.4204,0.8803,0,2
139.497,0.6398,1.1015,0,2
101.348,0.4031,1.2043,1,0
47.043,0.444,1.1103,0,2
58.831,0.7417,0.1666,1,0
64.287,0.7122,1.2545,0,2
82.133,0.4614,0.3904,0,2
425.004,1.6685,1.1547,0,3
215.934,1.2229,2.3845,0,3
228.167,1.3703,2.2432,1,1
40.724,0.344,0.2691,1,0
121.169,0.5308,1.1708,0,2
54.105,0.421,1.0819,1,0
171.089,1.3342,2.9971,1,1
451.25,1.8284,3.9582,1,1
219.971,1.4107,0.9149,0,3
92.064,0.8193,0.7769,1,0
472.737,1.9703,3.6387,0,3
220.026,1.3641,0.9645,0,3
87.861,0.7081,0.9469,1,0
49.917,0.5943,0.6964,0,2
69.744,0.6004,0.2938,0,2
28.527,0.2807,0.2619,1,0
59.806,0.5446,1.0473,0,2
40.449,0.3427,0.1644,1,0
135.758,1.1353,2.4173,0,3
126.174,1.0403,0.6214,1,1
81.604,0.5427,0.2766,1,0
162.783,1.7398,3.0062,1,1
57.409,0.5849,0.4953,0,2
402.795,1.7505,2.6192,1,1
164.496,1.8632,3.3868,1,1
64.253,0.5201,0.2729,1,0
41.087,0.4026,0.2448,1,0
162.138,1.451,2.6713,0,3
66.443,0.3525,0.8333,1,0
124.466,0.562,0.3396,1,0
175.844,1.5123,3.4091,1,1
61.848,0.6158,1.2317,0,2
47.113,0.5256,1.0577,0,2
390.962,1.59,1.1296,1,1
201.993,1.6856,1.1455,0,3
269.957,1.836,3.2981,1,1
155.523,0.6437,1.6285,0,2
335.836,3.6361,6.9951,0,4
56.305,0.4696,0.2203,1,0
46.089,0.5335,0.3142,0,2
131.563,1.3823,3.8069,1,1
198.399,1.5865,3.1327,0,3
54.361,0.6442,0.3155,0,2
71.985,0.5268,0.274,1,0
342.379,1.4736,0.4569,1,1
223.709,1.8449,3.8193,1,1
162.106,1.3832,0.6021,0,3
177.188,1.7041,1.4319,1,1
88.891,0.6947,1.0024,1,0
37.544,0.4008,0.883,0,2
130.487,1.3851,3.6555,1,1
75.971,0.4927,1.0294,0,2
326.007,3.0421,1.8268,0,4
57.935,0.7001,0.3386,0,2
394.087,1.7172,0.4296,1,1
67.923,0.4186,0.2647,0,2
54.91,0.6159,0.438,0,2
164.839,1.318,0.9102,1,1
41.118,0.4804,0.8297,0,2
63.76,0.641,1.2087,1,0
177.631,1.8167,3.3921,1,1
170.18,1.9108,1.1743,0,3
59.654,0.5035,0.3077,0,2
85.499,0.3037,0.5536,0,2
63.259,0.5809,0.3997,1,0
227.212,1.4549,1.0117,0,3
163.614,1.5718,3.1675,1,1
320.242,1.0,1.0,1,1
99.832,0.5693,0.3057,0,2
168.536,1.3964,2.4496,0,3
249.939,1.3189,2.7958,1,1
67.099,0.6616,1.2559,0,2
135.563,0.5931,0.376,0,2
73.352,0.4861,0.8505,1,0
48.193,0.7037,0.413,1,0
143.942,1.5699,1.0026,1,1
55.746,0.5769,1.1168,0,2
194.653,2.1576,3.0944,1,1
83.82,0.5291,0.31,1,0
82.74,0.4405,0.3287,0,2
48.335,0.645,0.8868,0,2
133.903,0.632,1.0264,1,0
245.845,1.5611,1.133,0,3
62.125,0.526,0.1789,1,0
49.763,1.1212,1.2757,0,2
154.458,0.6126,0.4297,0,2
366.154,1.5551,0.3462,1,1
178.688,1.3414,2.906,1,1
159.419,1.8945,3.515,1,1
65.172,0.5186,0.3591,0,2
53.137,0.4918,0.2772,1,0
59.459,0.5094,0.3189,0,2
42.03,0.4964,1.1698,0,2
151.612,1.7406,2.5794,0,3
112.968,0.4738,0.1721,1,0
87.792,0.5365,1.0631,1,0
363.446,1.46,2.2716,0,3
97.442,1.0,1.0,1,0
75.823,0.5126,0.9562,1,0
378.834,2.2357,3.2203,0,3
96.249,0.6104,1.0295,0,2
761.328,3.4215,5.0679,0,4
50.267,0.4339,0.8887,1,0
99.26,0.4079,0.8623,1,0
221.634,1.8484,3.1954,1,1
215.481,1.313,0.865,0,3
425.3,1.6749,0.4828,1,1
44.592,0.4884,0.7911,0,2
385.246,2.1712,2.7461,1,1
243.595,1.6948,3.5733,1,1
151.648,1.2113,2.4665,1,1
50.416,0.3807,0.7624,0,2
179.979,1.174,0.709,0,3
71.259,0.4428,0.2908,0,2
77.568,1.2092,1.3049,0,2
84.53,0.5866,1.3758,0,2
336.877,1.4679,2.45,1,1
41.045,0.4254,0.1445,1,0
210.154,1.5573,3.5121,1,1
276.534,1.7955,3.2565,0,3
59.778,0.4989,0.2748,1,0
306.653,2.0942,3.8486,0,3
41.888,0.536,0.3919,1,0
60.437,0.5176,1.0537,1,0
47.254,0.4865,0.3166,0,2
119.878,1.4458,4.7483,1,1
223.127,1.4684,2.5397,1,1
246.55,1.5832,3.0988,1,1
199.094,1.8263,1.3047,1,1
232.232,1.3969,2.6284,1,1
121.366,1.2779,2.6128,1,1
78.875,0.7008,1.3812,1,0
172.031,1.6271,2.5429,1,1
48.219,0.5004,0.501,1,0
140.793,0.6187,1.0488,0,2
168.501,1.5778,4.0176,1,1
239.509,1.6386,2.7928,1,1
147.488,1.2767,1.0333,0,3
78.056,0.5,1.2135,1,0
60.2,0.5525,0.9942,1,0
83.089,0.3363,0.7054,0,2
898.574,3.9743,3.069,0,4
51.308,0.593,1.0805,0,2
71.101,0.6313,1.2175,0,2
194.788,2.1859,4.1668,0,3
43.869,0.5801,0.9116,1,0
190.324,1.644,3.4305,1,1
44.059,1.0,1.0,1,0
78.034,0.4953,1.1006,0,2
49.617,0.8993,0.8171,0,2
355.572,3.915,5.7857,0,4
122.47,0.3825,0.3278,0,2
67.438,0.551,1.0583,1,0
62.277,0.4697,0.9483,0,2
61.656,1.0,1.0,1,0
121.492,0.5645,0.1508,1,0
45.999,0.4993,0.2873,1,0
425.621,4.0739,7.3957,0,4
85.583,0.7446,0.3344,1,0
158.45,1.4926,0.5082,1,1
198.703,1.6741,3.8534,1,1
31.639,0.3654,0.217,0,2
90.902,0.3812,0.246,0,2
59.481,0.3867,0.3118,0,2
50.788,0.4529,0.2669,0,2
76.486,0.4927,0.1339,1,0
42.777,0.4568,0.7877,0,2
109.457,0.3948,0.2836,0,2
135.202,0.5687,0.3974,0,2
160.497,1.3064,2.97,0,3
171.433,1.0505,0.5412,0,3
164.937,1.9699,3.0827,1,1
71.629,0.5017,0.3237,1,0
131.771,0.5767,0.3857,1,0
50.485,0.5199,0.946,1,0
110.244,0.4417,0.2702,1,0
71.021,0.6434,1.1569,0,2
301.488,1.7544,3.8514,0,3
184.958,1.5035,2.7459,1,1
251.848,1.0901,0.6969,1,1
47.865,0.5501,1.3329,1,0
104.434,1.0452,1.9978,0,3
54.221,0.4801,0.6813,1,0
55.32,0.4219,1.0529,0,2
69.829,0.3037,0.1103,1,0
133.188,0.6064,1.2289,1,0
266.709,2.9559,6.129,0,4
49.897,0.574,0.3088,0,2
326.162,1.3598,2.4546,0,3
160.998,1.3478,2.7269,0,3
55.735,0.8828,0.4041,1,0
113.887,0.5244,0.3105,1,0
788.543,3.3197,7.1711,0,4
356.447,2.1077,3.2473,0,3
57.74,1.0,1.0,1,0
66.083,0.5597,1.0336,1,0
65.287,0.4643,0.2978,0,2
89.787,0.5702,1.1482,0,2
344.806,1.3808,2.8494,1,1
54.695,0.342,0.7608,1,0
48.676,0.4375,0.3126,1,0
165.736,1.8465,3.7064,1,1
82.616,0.7796,1.3164,1,0
225.874,1.9562,4.0235,1,1
53.993,0.6948,1.2052,0,2
133.993,1.2812,2.5455,0,3
276.675,1.7691,3.0223,0,3
43.56,0.444,0.1208,1,0
215.999,1.0,1.0,1,1
427.349,1.868,3.265,0,3
111.617,0.517,0.3241,0,2
339.87,1.8162,2.759,0,3
66.349,0.5432,0.4021,0,2
140.364,0.5681,0.9934,0,2
118.99,0.4685,0.9952,1,0
974.626,4.0009,2.546,0,4
434.614,2.0004,3.6164,0,3
43.196,0.4579,0.8906,1,0
366.433,1.5494,0.4781,1,1
849.441,3.5044,7.2282,0,4
119.907,1.1897,0.7705,0,3
63.925,0.5242,0.1361,1,0
380.309,1.6816,2.7851,1,1
96.022,0.4069,0.8206,1,0
64.981,0.4311,0.7927,0,2
153.049,1.5113,2.6766,1,1
81.811,0.5221,0.9487,0,2
248.664,1.6463,2.9748,1,1
70.116,0.4232,0.2503,1,0
48.625,0.3763,0.8692,1,0
44.416,0.4189,0.8774,1,0
57.34,0.5021,1.0545,0,2
59.174,0.5191,1.1164,1,0
50.944,0.5412,1.0373,1,0
157.599,1.656,3.7241,1,1
360.252,1.3559,3.8741,1,1
90.281,0.5839,0.4457,0,2
193.713,1.7304,1.7051,0,3
134.319,1.7066,0.926,1,1
139.731,0.4711,0.4158,0,2
39.704,0.358,0.258,1,0
86.468,1.1221,1.041,1,0
264.046,1.6537,3.6366,1,1
70.38,0.568,0.4361,0,2
80.947,0.5181,0.9572,0,2
194.712,1.7964,1.1236,1,1
327.614,1.2471,2.7206,1,1
808.089,3.2177,8.2146,0,4
26.939,0.2633,0.5695,1,0
289.285,1.9938,3.6032,1,1
66.241,0.7128,1.5176,1,0
123.7,1.0,1.0,1,1
363.649,1.7743,2.7503,0,3
215.724,1.6899,3.3358,0,3
57.557,0.3763,0.8586,1,0
72.261,0.7041,0.3943,1,0
141.537,1.614,2.5961,1,1
231.947,1.5315,3.3171,1,1
64.112,0.6891,1.0134,0,2
123.348,0.5215,0.9271,1,0
53.03,0.553,0.8931,1,0
390.144,1.7165,3.4844,1,1
86.337,0.5202,0.6539,0,2
68.543,0.5694,1.3774,1,0
67.389,0.6123,0.1885,1,0
70.203,0.4046,0.9744,0,2
67.45,1.0,1.0,1,0
47.855,0.5348,0.3128,0,2
236.902,1.5537,2.7392,1,1
234.34,1.0649,0.7719,0,3
59.898,0.5024,0.9555,0,2
107.382,0.4362,0.8851,0,2
67.866,0.6699,1.0149,0,2
467.212,1.6938,5.0721,1,1
61.205,0.6685,0.8534,0,2
59.036,0.7121,1.1273,0,2
57.613,0.4332,0.2765,0,2
75.432,0.4653,1.1884,1,0
42.457,0.4146,0.6607,0,2
228.956,2.0152,1.2425,1,1
51.462,0.5735,0.3808,0,2
59.119,0.4806,0.9783,1,0
107.578,0.4109,0.78,1,0
53.248,0.7024,1.0909,1,0
406.103,3.7782,7.4588,0,4
39.462,0.4845,0.7398,1,0
242.342,1.55,2.5146,1,1
276.138,1.7192,3.3524,1,1
55.948,0.632,0.1789,1,0
54.318,0.5741,0.4279,0,2
1126.205,3.973,9.1541,0,4
42.391,0.3894,0.1316,1,0
235.477,1.6337,1.039,0,3
614.511,3.7566,2.5491,0,4
117.481,1.2528,0.3349,1,1
42.906,0.3327,0.716,0,2
70.495,0.5048,0.9323,1,0
242.506,1.6172,1.1683,0,3
491.653,3.926,3.8105,0,4
370.467,1.6061,2.9588,0,3
129.792,0.5121,0.4708,1,0
210.833,1.8662,3.5967,1,1
37.664,0.4047,0.8051,1,0
261.673,1.0933,2.4247,1,1
53.47,0.605,1.3648,1,0
89.696,0.5725,1.4833,1,0
949.093,3.1521,7.4871,0,4
72.98,0.3106,0.2313,1,0
133.575,0.8645,0.5841,0,3
172.814,1.6657,2.008,1,1
49.861,0.4922,0.9752,1,0
58.227,0.6488,1.0681,1,0
106.524,0.5044,0.8196,1,0
48.086,0.3982,0.8576,0,2
109.11,0.4482,1.1105,0,2
79.085,0.7988,0.8983,1,0
307.98,1.3438,3.1032,0,3
48.807,0.5418,0.4187,1,0
132.013,0.5545,0.164,1,0
61.167,0.5059,1.0376,1,0
114.31,1.1426,0.8185,1,1
196.674,1.5587,3.0294,0,3
37.271,0.4204,0.1253,1,0
171.098,1.0,1.0,1,1
118.902,0.5724,0.8015,0,2
907.792,4.284,10.1249,0,4
539.582,3.3477,2.835,0,4
323.556,3.4892,7.5697,0,4
133.089,0.6155,0.4224,1,0
56.856,0.9441,0.927,1,0
289.712,1.7857,2.9879,0,3
103.735,0.4891,0.8248,1,0
361.947,1.405,1.494,1,1
551.257,3.5072,6.0968,0,4
180.061,1.6373,2.7665,1,1
54.627,0.5717,1.1499,1,0
282.974,2.3033,1.7648,1,1
120.605,0.5262,0.3571,0,2
83.544,0.4432,0.2964,0,2
50.771,0.5345,0.9576,0,2
146.846,1.6941,3.4198,1,1
71.481,0.4786,0.2888,1,0
116.838,0.5109,0.955,0,2
74.305,0.4752,0.3025,0,2
56.599,0.6637,1.2049,0,2
69.338,0.5752,1.2924,0,2
48.881,0.5671,0.2716,1,0
399.122,1.2569,1.1394,0,3
58.838,0.6815,0.9485,1,0
55.116,0.5091,1.1018,0,2
121.163,0.6531,0.8213,0,2
145.431,1.5627,4.2268,1,1
65.274,0.5609,0.3103,1,0
395.059,1.7123,1.4157,0,3
92.938,0.6742,1.1821,1,0
208.501,1.3203,3.023,0,3
52.43,0.5165,0.3753,0,2
82.225,0.486,1.2544,1,0
60.591,0.5224,0.9936,0,2
107.938,0.5107,0.9516,0,2
133.885,1.2513,0.4443,1,1
174.331,1.8493,3.0657,1,1
783.245,3.0216,4.952,0,4
37.675,0.406,0.6192,0,2
225.362,2.104,3.3673,1,1
938.021,4.0186,2.7603,0,4
142.234,0.5892,0.5625,1,0
242.266,1.5574,2.2067,1,1
42.204,0.3635,0.2079,1,0
195.452,1.3034,2.7074,1,1
73.452,0.4994,0.3073,0,2
53.651,0.6623,1.1488,0,2
169.564,0.6286,0.4406,0,2
85.135,0.3697,0.2223,0,2
143.839,1.7387,3.1866,1,1
256.412,1.0,1.0,1,1
102.282,0.4143,0.3447,0,2
123.324,0.5868,0.4197,0,2
60.874,0.5579,0.4026,0,2
124.944,1.638,2.7755,0,3
298.486,1.4151,3.2321,0,3
185.35,1.2674,0.813,1,1
93.744,0.5925,1.1583,1,0
137.692,0.5451,0.366,0,2
124.504,0.6632,0.4316,0,2
399.3,1.6772,1.3856,1,1
83.524,0.539,0.1356,1,0
127.544,1.2878,0.965,0,3
46.312,0.5042,0.9044,1,0
177.009,1.3513,2.6655,1,1
88.499,0.5476,0.4135,0,2
57.88,0.5067,0.3266,0,2
68.161,0.5036,1.0735,0,2
58.141,0.4063,0.4677,0,2
72.233,0.4877,0.3075,0,2
50.483,0.2945,0.2519,0,2
198.639,1.6222,3.1872,0,3
378.371,1.5009,1.0506,1,1
111.337,0.4929,0.8872,1,0
112.138,1.0693,1.0075,0,2
217.17,2.247,2.7872,0,3
126.017,0.5402,1.0614,0,2
44.414,0.4532,0.2758,0,2
152.306,1.1792,0.7571,1,1
46.427,0.5361,0.957,0,2
51.25,0.5947,0.3917,1,0
66.511,0.4884,0.8849,1,0
71.191,0.4825,0.7821,0,2
336.359,1.3555,2.3048,1,1
452.761,1.8172,2.6228,0,3
129.866,0.5532,0.3571,0,2
154.233,1.8333,2.9176,0,3
54.525,0.6114,1.0052,0,2
101.912,0.5462,0.2422,0,2
275.604,1.2522,2.3044,1,1
50.188,0.6594,0.2904,0,2
328.569,1.6536,0.9151,1,1
53.863,0.4748,0.3256,0,2
414.708,3.2339,6.6989,0,4
41.347,0.9555,0.79,1,0
71.474,0.4486,0.8024,1,0
55.466,0.4277,0.9201,1,0
52.117,0.4459,2.0146,0,2
144.312,1.6613,3.0117,1,1
37.919,0.3205,0.8853,1,0
459.936,1.9257,1.2554,0,4
77.598,0.459,1.0758,0,2
145.493,0.5731,0.4016,0,2
122.699,0.6978,0.9321,0,2
314.889,1.4011,0.8803,0,3
103.691,0.4353,0.714,1,0
50.706,0.4639,0.9225,1,0
83.253,0.6622,0.3021,1,0
73.959,0.6489,1.1542,1,0
53.427,0.5566,1.0536,0,2
91.738,0.5414,1.7562,1,0
316.373,1.8545,4.3514,1,1
318.027,2.8572,2.2021,0,4
47.803,0.5213,0.7636,0,2
197.836,1.5736,3.4005,0,3
550.849,4.291,2.9237,0,4
75.706,0.5744,0.3247,0,2
158.272,1.094,2.9403,1,1
57.798,0.4684,0.7898,1,0
119.764,0.5928,0.2932,1,0
224.215,1.3324,0.8628,0,3
72.833,0.3883,0.993,0,2
220.94,1.5735,2.8259,1,1
86.168,0.5499,0.9651,1,0
35.401,0.3685,0.2244,0,2
44.408,0.484,0.8776,0,2
49.399,0.5595,0.3586,1,0
